CustomerID,Gender,Age,Region,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,JoinDate,LastActivityDate,Feedback
CUST3165,M,43,North,35,54178.72,1,,0,93614.81,,15-01-2020,10-06-2023,Good
CUST3166,Male,76,North,55,13013.12,4,1,,117201.71,0,,10-06-2023,excellent 
CUST3167,M,27,East,29,29343.77,4,Yes,,141168.02,Yes,,,Bad
CUST3168,F,37,West,49,6388.65,,,0,133059.32,Yes,15-01-2020,10-07-2023,Average
CUST3169,F,42,south ,51,78457.04,1,0,0,114547.87,0,15-01-2020,,Good
CUST3170,,25,East,48,,3,,Active,91483.76,0,March 3 2022,10-07-2023,excellent 
CUST3171,,36,North,7,57790.75,,,0,117386.2,,15-01-2020,,Average
CUST3172,Male,45,North,20,66502.47,3,No,Inactive,56136.97,No,,Aug 5 2023,Average
CUST3173,Male,28,south ,12,,1,1,0,26804.36,0,,,Average
CUST3174,,42,North,13,36878.76,,0,1,57797.28,0,15-02-2021,, poor
CUST3175,F,26,,3,48211.82,1,No,0,88027.6,0,March 3 2022,Aug 5 2023,Good
CUST3176,Female,42,West,44,34519.33,2,Yes,,87220.76,No,15-01-2020,Aug 5 2023,excellent 
CUST3177,M,43,,28,74648.66,1,No,Active,,0,15-01-2020,10-07-2023,Average
CUST3178,,53,West,13,4580.91,2,0,Inactive,85785.54,,15-01-2020,, poor
,M,23,West,29,81699.2,,1,,45096.19,0,March 3 2022,10-06-2023,excellent 
CUST3180,,30,South,22,57978.98,,,Active,130959.49,No,,10-07-2023,Bad
CUST3181,M,49,South,1,,4,0,Active,35155.47,No,15-01-2020,Aug 5 2023, poor
CUST3182,M,36,North,16,59379.25,3,Yes,Active,124984.83,No,15-01-2020,, poor
CUST3183,Female,30,south ,46,66180.06,4,,0,56955.71,,15-01-2020,10-06-2023,Bad
CUST3184,,51,North,50,75784.63,1,Yes,Active,31833.23,No,15-01-2020,,excellent 
CUST3185,F,43,,44,52890.36,1,0,1,110169.91,No,,10-06-2023, poor
CUST3186,F,76,south ,50,43854.93,1,1,,41849.08,No,March 3 2022,10-06-2023,Good
CUST3187,M,32,North,40,8360.09,2,,1,146482.79,No,15-01-2020,,Bad
CUST3188,,39,South,30,51822.51,,Yes,Active,75102.09,,March 3 2022,10-06-2023,Bad
CUST3189,F,65,East,38,48912.79,1,1,1,87061.79,,,10-06-2023,excellent 
CUST3190,,75,,12,55359.42,4,,0,88658.51,,15-01-2020,Aug 5 2023,Good
CUST3191,Male,54,south ,27,51868.85,,No,Active,109100.52,No,15-02-2021,10-06-2023,Bad
CUST3192,F,49,,40,15432.45,,Yes,1,49179.81,0,March 3 2022,Aug 5 2023,Good
CUST3193,M,75,NORTH,37,19362.34,2,Yes,Active,,0,15-01-2020,,Bad
CUST3194,,43,East,31,49507.2,1,0,1,47977.58,No,15-01-2020,10-07-2023,Bad
CUST3195,M,46,North,21,33108.9,3,Yes,0,24502.44,No,March 3 2022,10-07-2023,Average
CUST3196,Male,36,West,24,52796.18,2,No,Inactive,88516.22,0,,Aug 5 2023,Good
CUST3197,M,24,South,38,26363.96,1,1,,113913.04,0,15-02-2021,10-07-2023,Good
CUST3198,F,27,West,54,,2,,,125887.18,0,March 3 2022,Aug 5 2023, poor
CUST3199,M,68,,57,94410.27,,,1,101811.91,0,,10-07-2023,Good
CUST3200,F,27,West,8,67236.48,3,No,Active,101230.93,No,March 3 2022,Aug 5 2023,
CUST3201,M,32,West,10,83379.78,4,,,37770.69,0,15-01-2020,10-07-2023, poor
CUST3202,Male,45,West,12,25249.7,4,0,0,65615.66,0,,Aug 5 2023,Good
CUST3203,Male,21,West,45,94006,2,No,,,No,15-01-2020,, poor
CUST3204,Female,31,West,25,,4,1,Active,,,March 3 2022,10-06-2023, poor
CUST3205,Male,47,West,1,1992.88,4,,1,67756.79,No,,10-06-2023,
CUST3206,Female,20,south ,21,45877.94,4,,0,68541.59,0,15-02-2021,10-07-2023,Good
CUST3207,M,28,South,16,86157.79,4,1,1,92041.91,No,15-02-2021,,excellent 
CUST3208,M,60,NORTH,23,65083.92,,1,,35170.99,,,10-07-2023,Average
CUST3209,M,49,East,35,34223.59,2,Yes,1,133424.45,,15-02-2021,10-06-2023,
CUST3210,,26,West,26,6403.76,2,No,Inactive,113401.06,Yes,March 3 2022,Aug 5 2023,excellent 
CUST3211,Male,51,South,33,58375.58,,No,,31184.36,No,March 3 2022,10-07-2023,Average
CUST3212,F,47,South,1,38316.32,1,0,Inactive,100539.91,,15-02-2021,10-07-2023, poor
,F,44,South,1,23832.28,2,0,0,131369.23,No,15-01-2020,10-06-2023,
CUST3214,F,62,South,21,13298.85,2,Yes,Inactive,38838.09,No,March 3 2022,10-06-2023,excellent 
CUST3215,,30,West,20,43800.35,,,,36002.68,0,15-01-2020,10-07-2023,excellent 
CUST3216,Female,75,,49,74159.95,1,,Inactive,87220.76,,15-01-2020,Aug 5 2023,
CUST3217,Male,73,North,39,90225.14,,,0,,,,Aug 5 2023,Good
CUST3218,Male,65,East,56,39203.15,3,No,,139836.87,No,,,
CUST3219,Female,70,North,15,47415.11,3,Yes,0,26052.26,,,,Good
CUST3220,Female,28,,16,81069.26,2,1,1,91975.31,,March 3 2022,10-07-2023,
CUST3221,Male,51,North,32,19825.7,,No,0,29265.65,1,,Aug 5 2023,Bad
CUST3222,,21,south ,31,81049.62,3,,Inactive,125001.29,No,15-01-2020,Aug 5 2023,Bad
CUST3223,M,26,south ,46,74100.2,3,1,0,68319.61,No,March 3 2022,10-06-2023,Good
CUST3224,M,47,South,8,38506.72,,0,0,94266.88,Yes,March 3 2022,,excellent 
CUST3225,F,35,West,10,2402.8,3,Yes,0,33675.48,0,15-01-2020,,excellent 
CUST3226,,20,North,13,39737.83,2,0,,51578.48,0,15-02-2021,10-07-2023,Bad
CUST3227,Female,64,North,54,73436.69,3,Yes,Active,32260.12,0,,10-06-2023,Average
CUST3228,,52,South,45,,2,,,24830.59,0,15-02-2021,10-06-2023,Good
CUST3229,Male,59,,36,36329.83,,No,0,114222.84,No,March 3 2022,10-06-2023,Bad
CUST3230,,34,south ,4,631.61,1,,,37540.29,1,15-02-2021,10-06-2023,
CUST3231,F,39,NORTH,23,36807.72,4,0,0,84455.91,,15-02-2021,10-06-2023,Average
CUST3232,Female,21,,51,10432.51,1,Yes,0,145446.57,,March 3 2022,Aug 5 2023,Average
CUST3233,F,66,NORTH,41,,2,0,0,145909.8,No,,10-07-2023,Bad
CUST3234,F,66,East,8,24739.6,4,No,Inactive,91814.98,No,,10-06-2023,
CUST3235,Female,62,NORTH,3,8815.98,4,,,80162.76,,15-01-2020,10-06-2023,excellent 
CUST3236,Female,27,NORTH,8,67062.54,3,No,,69482.66,0,15-02-2021,10-07-2023,Good
CUST3237,Male,67,East,57,94110.5,3,1,Inactive,,No,15-02-2021,Aug 5 2023,excellent 
CUST3238,Male,73,East,5,64528.98,1,1,Inactive,67679.63,No,March 3 2022,10-07-2023,Good
CUST3239,,39,South,2,,2,,Active,124343.59,No,March 3 2022,,Average
,,62,South,19,4543.34,4,,,20030.94,,15-02-2021,,Bad
CUST3241,M,29,North,36,,1,1,1,68495.01,No,15-02-2021,,excellent 
CUST3242,Female,43,,44,33803.22,2,1,1,136839.36,,15-01-2020,, poor
CUST3243,M,19,East,22,17524.35,1,1,Inactive,105332.03,0,15-01-2020,,
CUST3244,,22,West,15,41665.92,1,1,0,64194.47,0,March 3 2022,10-07-2023,Bad
CUST3245,,44,NORTH,48,62213.42,,0,Active,35839.23,0,,Aug 5 2023,Average
CUST3246,Male,36,south ,27,43961.52,,No,0,71090.79,No,15-01-2020,10-06-2023,Good
CUST3247,M,64,,7,72645.85,3,0,,79500.79,No,15-01-2020,10-07-2023, poor
CUST3248,Male,34,NORTH,41,19825.69,,1,,120125.22,No,15-02-2021,10-07-2023,
CUST3249,M,22,NORTH,33,22626.43,2,1,Inactive,47189.74,,15-02-2021,Aug 5 2023,Bad
CUST3250,,22,,16,,4,No,0,113809.77,No,March 3 2022,10-07-2023, poor
CUST3251,M,74,NORTH,55,53305.49,2,1,1,,No,March 3 2022,10-06-2023,excellent 
CUST3252,M,29,,2,4483.94,2,,,93615.22,,15-01-2020,,excellent 
CUST3253,Female,50,North,25,28848.97,3,0,Active,109933.67,No,15-02-2021,Aug 5 2023,Bad
CUST3254,,58,,32,62165.93,,,,125994.51,No,15-01-2020,, poor
CUST3255,F,74,south ,18,65372.45,4,1,Inactive,148213.05,,March 3 2022,Aug 5 2023,excellent 
CUST3256,M,65,North,3,15334.4,,Yes,0,77521.83,0,15-01-2020,10-07-2023,Good
CUST3257,,70,NORTH,12,45913.36,3,No,1,57164.69,0,,10-07-2023, poor
CUST3258,M,35,south ,40,6754.63,4,No,Inactive,44807.52,0,,Aug 5 2023,Bad
CUST3259,M,51,South,46,2802.02,2,1,Inactive,32176.58,,15-01-2020,, poor
CUST3260,Male,37,West,51,87789.68,,No,0,77303.98,0,15-02-2021,, poor
CUST3261,Male,37,,45,85274.95,,Yes,0,99368.26,,15-02-2021,10-06-2023,
CUST3262,Male,57,,47,,2,Yes,0,124758.6,,15-02-2021,Aug 5 2023,
CUST3263,M,33,NORTH,46,32506.33,1,,0,35695.68,0,March 3 2022,10-07-2023,Average
CUST3264,F,60,,4,50064.17,1,Yes,Active,131211,No,15-02-2021,10-06-2023,Bad
CUST3265,Female,19,South,2,65861.75,4,No,Active,20834.55,No,15-02-2021,,Good
CUST3266,F,45,North,46,68009.45,2,No,Inactive,24023.77,No,15-02-2021,Aug 5 2023,Bad
CUST3267,F,77,NORTH,1,,4,0,,149998.36,0,15-01-2020,Aug 5 2023,excellent 
CUST3268,Male,40,North,33,70680.75,2,0,,58623.05,,March 3 2022,,
CUST3269,M,34,south ,19,44262.42,3,No,Inactive,33021.61,0,15-02-2021,Aug 5 2023,
CUST3270,Female,41,East,19,12280.15,,Yes,Active,51237.51,,15-01-2020,10-06-2023,excellent 
CUST3271,,68,NORTH,23,,1,No,1,59039.48,No,,Aug 5 2023,Good
CUST3272,Male,50,,7,70809.1,2,Yes,Inactive,139106.25,0,15-02-2021,10-07-2023,Good
CUST3273,Female,21,south ,26,42523.28,2,No,1,,No,March 3 2022,10-06-2023,Good
CUST3274,M,24,South,42,34704.17,3,0,0,96979.09,,March 3 2022,,
CUST3275,M,73,West,47,98843.8,3,No,Active,148936.69,No,15-01-2020,10-07-2023,excellent 
CUST3276,Male,28,South,24,,4,,Active,,Yes,15-01-2020,,Good
CUST3277,Male,27,West,41,32117.54,,Yes,0,116964.15,No,March 3 2022,Aug 5 2023,
CUST3278,Female,49,,30,47581.45,2,Yes,0,60310.56,,15-02-2021,10-06-2023,Good
CUST3279,F,33,East,19,63917.97,,0,Active,115180.8,,March 3 2022,Aug 5 2023, poor
CUST3280,M,24,West,31,55559.64,1,Yes,0,92361.74,0,,Aug 5 2023, poor
CUST3281,,63,NORTH,36,12300.01,4,Yes,Active,67278.92,No,,Aug 5 2023,excellent 
CUST3282,Female,66,West,40,20710,2,Yes,Active,136598.82,No,15-02-2021,Aug 5 2023,Good
CUST3283,F,73,East,29,19917.26,3,,1,74614.29,No,15-02-2021,Aug 5 2023,
CUST3284,M,25,North,2,62041.75,3,Yes,1,112767.67,No,,Aug 5 2023,Bad
CUST3285,F,73,NORTH,57,78729.01,4,Yes,0,82592.34,0,15-02-2021,10-06-2023, poor
CUST3286,M,36,East,43,63968.14,1,0,Active,120147.79,0,15-01-2020,Aug 5 2023,Bad
CUST3287,,23,West,20,81990.16,,No,1,79465.43,No,15-02-2021,, poor
CUST3288,,42,south ,35,74801.91,2,1,Active,147395.08,No,15-01-2020,,Good
CUST3289,F,69,North,51,,2,0,Active,145959.32,0,15-02-2021,10-07-2023,Average
CUST3290,M,52,North,10,644.84,,,Active,115732.72,,15-02-2021,,Good
CUST3291,,60,East,14,48729.43,,No,0,127384.49,,15-02-2021,, poor
CUST3292,Male,77,,29,27386.26,2,1,Inactive,42400.04,,15-01-2020,,excellent 
CUST3293,,31,West,24,18431.73,4,No,Inactive,127800.84,0,15-01-2020,10-07-2023,Good
CUST3294,M,71,South,27,12482.7,,,,95766.22,No,15-02-2021,, poor
CUST3295,Female,41,West,28,84179.25,2,,Active,45482.94,0,,,
CUST3296,F,63,South,2,1821.25,1,0,Inactive,36534.15,0,15-01-2020,10-06-2023,Average
CUST3297,Female,76,East,29,85396.46,4,0,0,,,15-01-2020,,Average
CUST3298,Male,20,East,40,13847.94,3,Yes,Active,,No,15-01-2020,10-07-2023,Bad
CUST3299,,52,South,9,68437.22,,1,1,95472.41,0,March 3 2022,10-07-2023,Average
CUST3300,M,59,south ,12,13669.28,2,1,1,138116.62,,15-01-2020,10-06-2023,Bad
CUST3301,Male,20,South,7,31508.22,,Yes,,116726.17,0,,Aug 5 2023,Average
CUST3302,Female,50,,55,41432,4,,,127235.38,No,,,Bad
CUST3303,M,66,South,9,45.26,,,1,111413.84,No,15-01-2020,Aug 5 2023,Good
CUST3304,F,42,East,25,60479.59,,0,,112184.82,Yes,,Aug 5 2023,Good
CUST3305,,18,East,59,52123.15,4,0,Inactive,84693.19,0,,10-06-2023,
CUST3306,F,44,East,20,78650.63,,1,Active,40342.72,No,March 3 2022,,excellent 
CUST3307,M,25,,45,99921.39,,Yes,Active,117578.39,0,15-01-2020,Aug 5 2023,excellent 
CUST3308,F,32,,48,63827,3,Yes,0,109386.67,0,March 3 2022,10-06-2023,Bad
CUST3309,M,51,North,36,11239.34,4,Yes,1,125960,,15-02-2021,,Bad
CUST3310,Female,31,NORTH,43,7325.1,1,Yes,,149622.07,,15-01-2020,10-07-2023,excellent 
CUST3311,,60,,9,1206.89,2,0,,94329.31,0,15-01-2020,,Bad
CUST3312,F,48,,1,47867.11,,,Active,23103.87,,,10-06-2023,Good
CUST3313,M,,NORTH,16,53478.85,3,No,1,52810.11,0,March 3 2022,10-06-2023, poor
CUST3314,Male,37,South,,48094.75,,,Active,90065.78,0,March 3 2022,10-07-2023,Bad
CUST3315,Female,28,South,29,37024.92,2,,0,126276.89,0,15-01-2020,10-06-2023,Good
CUST3316,Male,74,West,8,91799.41,2,Yes,,45794.18,0,,,Average
CUST3317,,21,West,8,98797.91,4,0,,62226.55,0,March 3 2022,Aug 5 2023,Bad
CUST3318,Female,36,West,3,21329.61,2,1,0,137941.18,,15-02-2021,Aug 5 2023,Average
CUST3319,Male,75,South,35,83933.72,1,1,Active,71056.95,No,15-02-2021,10-07-2023,Average
CUST3320,Male,41,East,54,48457.35,4,0,Inactive,,No,15-02-2021,10-06-2023, poor
CUST3321,F,22,North,25,43539.93,,No,Active,118299.51,0,,Aug 5 2023,Average
CUST3322,Female,,West,54,10624.94,1,No,0,31825.19,,,10-07-2023,Bad
CUST3323,,49,,41,93345.28,4,No,,32130.86,0,,,Good
CUST3324,Female,61,East,21,90194.36,4,,1,47441.07,No,March 3 2022,10-06-2023,excellent 
CUST3325,Female,23,North,51,31051.28,4,0,0,48382.66,0,15-01-2020,10-06-2023,Average
CUST3326,Male,42,East,3,86461.66,,Yes,1,101127.41,No,15-02-2021,,Bad
CUST3327,M,47,East,46,,4,1,,101187.04,No,March 3 2022,,excellent 
CUST3328,Male,46,NORTH,17,36548.82,4,Yes,Active,130934.24,No,15-01-2020,, poor
CUST3329,F,19,south ,38,13698.87,2,1,1,96277.55,No,15-01-2020,,Average
CUST3330,,18,North,23,6952.05,2,No,1,40359.74,0,March 3 2022,10-06-2023,Good
CUST3331,Male,44,East,4,81644.43,1,0,1,119920.16,0,15-02-2021,10-07-2023,
CUST3332,Male,18,North,20,36900.64,2,Yes,Inactive,,0,March 3 2022,Aug 5 2023,Average
CUST3333,M,29,south ,38,40953.55,1,Yes,1,106621.53,No,15-02-2021,10-07-2023,excellent 
CUST3334,Male,70,South,9,84044.12,1,1,Active,,No,March 3 2022,10-06-2023,
CUST3335,Female,71,south ,10,95056.11,4,1,Active,34296.24,0,15-02-2021,,Good
CUST3336,Female,53,South,48,7146.65,4,,Inactive,139013.11,No,March 3 2022,10-06-2023, poor
CUST3337,Female,19,East,40,11058.06,,No,Active,54177.67,No,March 3 2022,10-07-2023,excellent 
CUST3338,M,29,South,44,83310.95,2,1,Inactive,29209.57,0,15-02-2021,Aug 5 2023,excellent 
CUST3339,,32,,28,97271.44,4,,1,92426.79,,March 3 2022,,Bad
CUST3340,,52,West,18,55011.07,4,Yes,Active,43595.87,No,15-02-2021,,Average
CUST3341,Male,27,North,33,11910.49,,Yes,Inactive,113735.85,No,15-01-2020,Aug 5 2023,Bad
CUST3342,Male,47,,44,60426.48,1,,0,,,March 3 2022,Aug 5 2023, poor
CUST3343,F,76,,,59489.41,3,0,1,,No,15-01-2020,10-07-2023,
CUST3344,Male,21,south ,50,12677.75,2,1,0,22374.8,,15-02-2021,10-07-2023,excellent 
CUST3345,F,50,South,38,51051.5,,Yes,Inactive,88787.95,0,,10-07-2023,excellent 
CUST3346,F,22,East,37,75617.57,2,,Active,60692.2,No,15-02-2021,10-07-2023,
CUST3347,,37,North,33,28097.83,1,1,,107111.35,No,15-02-2021,10-07-2023,
CUST3348,,63,south ,5,63382.17,,,Inactive,42137.12,No,March 3 2022,, poor
CUST3349,F,33,West,20,44981.64,1,1,1,82546.31,0,15-02-2021,Aug 5 2023,excellent 
CUST3350,,23,West,46,61552.45,3,1,1,58504.36,,March 3 2022,Aug 5 2023,
CUST3351,,72,South,27,2119.78,2,No,1,21540.25,No,15-02-2021,10-07-2023, poor
CUST3352,,21,NORTH,,89468.2,4,0,,138421.5,No,,,Good
CUST3353,Female,44,East,31,3594.96,2,,1,47030.26,,,,Good
CUST3354,F,59,East,42,62782.35,,1,,96583.03,0,15-01-2020,Aug 5 2023,Average
CUST3355,M,26,south ,13,10120.9,,No,Inactive,27643.19,0,15-02-2021,10-06-2023,Good
CUST3356,M,54,East,59,,4,,1,101470,No,15-01-2020,,excellent 
CUST3357,M,22,East,7,18320.36,,,,38478.67,No,15-01-2020,10-06-2023,
CUST3358,Male,40,south ,35,40249.74,1,No,Inactive,143572.3,0,15-02-2021,,Bad
CUST3359,Male,76,West,46,97837.42,2,0,0,,No,15-01-2020,Aug 5 2023,Good
CUST3360,Male,27,,23,,2,,,,No,,10-06-2023,
CUST3361,,34,south ,27,45969.35,2,No,Inactive,68959.16,No,March 3 2022,Aug 5 2023,
CUST3362,M,36,East,7,11241.1,,0,Active,140719.85,No,15-01-2020,10-07-2023,excellent 
CUST3363,Male,72,West,35,14279.7,3,,,,0,,10-06-2023,
CUST3364,M,29,south ,43,,4,Yes,0,57380.23,No,15-02-2021,10-06-2023, poor
CUST3365,Female,32,NORTH,37,22493.01,3,0,Inactive,96319.41,,15-02-2021,10-06-2023,Average
CUST3366,,49,,13,49704.81,3,0,1,129850.91,No,March 3 2022,10-06-2023,
CUST3367,,63,south ,35,69655.92,1,0,,28596.95,No,,10-07-2023,excellent 
CUST3368,F,57,NORTH,24,87726.84,4,,Active,62802.43,0,15-01-2020,Aug 5 2023,excellent 
CUST3369,,29,North,34,32100.3,,,0,142479.1,,15-01-2020,10-07-2023,Average
CUST3370,M,66,south ,33,,,No,Active,49094.84,No,March 3 2022,10-07-2023,Bad
CUST3371,F,49,West,9,6601.37,1,,0,91234.16,,,10-06-2023,Bad
CUST3372,Male,21,NORTH,11,9517.93,1,0,Inactive,26157.31,0,15-01-2020,10-07-2023,excellent 
CUST3373,,31,South,49,13906.74,4,0,Inactive,33782.98,0,March 3 2022,Aug 5 2023,Good
CUST3374,Male,71,,46,17013.07,2,No,,66357.52,No,15-01-2020,Aug 5 2023,Bad
CUST3375,,48,NORTH,44,24437.33,1,No,1,51709.59,No,15-01-2020,10-07-2023,Average
CUST3376,F,33,West,33,61537.78,3,,Inactive,24160.06,0,15-01-2020,10-06-2023,Average
CUST3377,Male,76,south ,57,84078.7,1,No,Active,32398.64,No,March 3 2022,10-06-2023,Good
CUST3378,,70,south ,42,75204.36,,No,,107010.07,Yes,,10-07-2023,Average
CUST3379,F,27,,25,93380.1,,,1,101817.53,0,15-01-2020,,Average
CUST3380,,50,North,,64413.68,,1,Inactive,123595.4,0,March 3 2022,Aug 5 2023,excellent 
CUST3381,,35,NORTH,28,54756.92,4,1,0,58597.46,,15-01-2020,Aug 5 2023,
CUST3382,,47,North,38,88785.07,2,No,,56364.08,No,15-01-2020,10-07-2023,Good
CUST3383,,36,West,22,51550.89,2,1,Inactive,134815.34,,,Aug 5 2023,
CUST3384,Female,65,south ,46,37732.02,2,0,Active,89652.83,No,,10-06-2023,Good
CUST3385,,79,NORTH,12,34405.63,4,1,0,,0,15-02-2021,,
CUST3386,F,47,south ,33,61931.45,3,,,125544.32,No,March 3 2022,10-07-2023,Good
CUST3387,F,52,south ,12,59999.46,2,,1,63635.82,0,,, poor
CUST3388,M,57,NORTH,9,97706.97,1,1,1,119221.05,0,,10-06-2023, poor
CUST3389,F,52,West,14,11747.64,4,1,0,,0,15-02-2021,10-07-2023,Good
CUST3390,,32,West,4,85613.13,3,Yes,0,43436.08,,15-01-2020,,excellent 
CUST3391,Male,45,West,52,69813.55,2,No,1,75117.17,0,March 3 2022,Aug 5 2023, poor
CUST3392,Female,48,North,,61697.05,4,0,,82108.24,No,15-01-2020,,Good
CUST3393,Male,52,East,21,21835.29,,,,64152.84,0,15-01-2020,10-07-2023,Average
CUST3394,M,45,NORTH,23,39282.88,1,No,1,55641.11,No,March 3 2022,10-07-2023,Good
CUST3395,M,67,West,59,54657.01,3,1,Active,,0,15-01-2020,, poor
CUST3396,Male,76,south ,50,47255.86,4,1,,61545.36,,15-02-2021,10-07-2023, poor
CUST3397,Male,30,,49,69571.5,2,No,Active,122076.79,No,15-02-2021,10-06-2023,Good
CUST3398,Female,18,,,82656.39,,No,,102615.97,Yes,March 3 2022,,Average
CUST3399,,51,West,4,97230.16,,No,Active,109408.71,0,15-01-2020,,Good
CUST3400,Female,28,south ,58,43690.96,2,No,Active,28398.12,No,15-02-2021,10-06-2023,Bad
CUST3401,Male,34,south ,29,18277.07,3,,0,38206.01,No,15-02-2021,10-06-2023,Average
CUST3402,Female,56,south ,53,60342.49,1,No,1,91219.66,,15-01-2020,10-06-2023,Good
CUST3403,,78,North,4,54045.93,,1,Active,126016.84,0,,,excellent 
CUST3404,,63,south ,23,,1,1,Active,133918.12,Yes,March 3 2022,10-06-2023,excellent 
CUST3405,,33,South,31,86770.92,4,0,0,132115.62,No,15-01-2020,10-07-2023,excellent 
CUST3406,Male,30,south ,5,30626.82,,,0,125727.78,0,15-01-2020,,
CUST3407,M,39,,58,52605.7,3,,,114304.8,0,,10-06-2023,Bad
CUST3408,,32,West,47,85970.79,3,Yes,Active,71005.3,0,15-01-2020,10-06-2023,Bad
CUST3409,Female,55,West,24,85278.07,2,1,,69302.77,,March 3 2022,, poor
CUST3410,Female,21,,28,21836.64,3,,1,27554.24,No,,Aug 5 2023,Bad
CUST3411,Male,53,North,10,82042.81,2,Yes,Active,128207.29,,15-02-2021,,Average
CUST3412,Male,51,NORTH,9,256.39,2,Yes,Inactive,62347,No,,10-06-2023,
CUST3413,F,25,,3,21205.76,3,Yes,1,57672.71,No,15-01-2020,10-06-2023,Average
CUST3414,Male,75,South,6,78739.96,4,Yes,1,,,15-02-2021,10-07-2023,
CUST3415,M,50,West,10,34028.51,2,1,0,78488.95,0,March 3 2022,Aug 5 2023,excellent 
CUST3416,,18,North,50,16710.65,3,Yes,0,103840.38,0,15-01-2020,,Good
CUST3417,,61,,49,46886.51,2,1,0,78872.08,No,15-02-2021,10-06-2023,excellent 
CUST3418,F,57,East,15,20381.81,1,1,1,51816.39,0,15-01-2020,10-06-2023,
CUST3419,F,72,East,2,17692.65,4,Yes,Inactive,118968.6,0,March 3 2022,,excellent 
CUST3420,F,45,North,17,,2,No,Active,28946.33,1,15-01-2020,,Good
CUST3421,,58,south ,8,,,No,,130402.96,,March 3 2022,Aug 5 2023,Bad
CUST3422,,79,south ,48,80790.09,4,No,,48214.54,No,March 3 2022,10-07-2023, poor
CUST3423,Female,77,South,48,39476.24,4,Yes,Inactive,106220.88,No,15-02-2021,10-07-2023,
CUST3424,Male,60,South,56,30449.34,1,Yes,,90204.7,0,,10-06-2023,Bad
CUST3425,Female,27,East,3,30787.88,3,0,,135352.93,1,15-01-2020,Aug 5 2023,
CUST3426,,25,NORTH,56,67092.37,2,0,,36673.22,0,15-01-2020,10-07-2023,Good
CUST3427,Male,50,,4,40217.44,4,,1,56825.84,No,March 3 2022,10-07-2023,Bad
,M,19,,8,32325.49,2,No,Active,29586.8,0,15-02-2021,Aug 5 2023,Good
CUST3429,,19,West,54,71038.79,,1,Active,135776.2,0,,,excellent 
CUST3430,Male,58,,35,57515.74,3,Yes,Active,,0,,Aug 5 2023, poor
CUST3431,Female,37,North,44,44431.36,4,No,1,72767.79,0,,10-06-2023,Bad
CUST3432,M,33,,29,7572.52,1,0,Active,125387.44,0,,,Good
CUST3433,M,,south ,41,40702.45,,,Active,61369.89,0,15-02-2021,Aug 5 2023,
CUST3434,Male,59,NORTH,4,44611.22,,,1,111038.34,No,15-02-2021,10-07-2023,
CUST3435,,54,NORTH,3,5504.99,2,1,Active,84337.78,No,,10-06-2023,Average
CUST3436,Male,51,NORTH,39,31019.55,,1,,69245.96,0,,Aug 5 2023,excellent 
CUST3437,Female,28,North,56,42660.91,,0,0,,0,,10-07-2023,Good
CUST3438,Male,78,,43,88357.04,2,Yes,1,34903.51,1,15-01-2020,Aug 5 2023,Average
CUST3439,,51,,46,4438.07,3,No,0,123127.66,0,,Aug 5 2023,excellent 
CUST3440,M,57,East,24,87717.57,2,Yes,1,51457.17,0,,Aug 5 2023,Good
CUST3441,Female,19,West,37,84937.53,3,Yes,,77277.43,No,15-02-2021,,excellent 
CUST3442,Male,79,south ,46,715.42,4,0,Active,114865.29,Yes,March 3 2022,10-06-2023,
CUST3443,Male,25,,20,59899.38,4,No,Inactive,93365.94,,15-02-2021,Aug 5 2023, poor
CUST3444,M,45,,55,14748.75,1,,Inactive,98986.25,No,March 3 2022,10-07-2023,excellent 
CUST3445,,67,North,42,,3,0,,,No,March 3 2022,, poor
CUST3446,Female,65,,41,43265.69,3,No,0,44614.62,0,15-01-2020,Aug 5 2023,excellent 
CUST3447,M,27,south ,23,99169.69,1,1,0,95160.95,,15-02-2021,Aug 5 2023,Average
CUST3448,M,58,,4,,4,0,Inactive,66648.6,No,March 3 2022,Aug 5 2023,excellent 
CUST3449,F,19,south ,34,57744.83,4,1,1,99117.32,Yes,,,Good
CUST3450,Male,73,,,30658.62,,0,0,33259.65,No,March 3 2022,,Bad
CUST3451,F,29,West,34,75276.9,3,Yes,Active,68663.13,No,March 3 2022,,Average
CUST3452,Female,74,West,30,4314.61,1,1,Inactive,28616.45,0,March 3 2022,10-07-2023, poor
CUST3453,,34,South,47,75417.6,3,0,1,42274.67,0,15-02-2021,Aug 5 2023, poor
CUST3454,Female,18,East,1,56814.19,2,No,,144241.37,,15-01-2020,10-07-2023,Bad
CUST3455,,21,North,56,79799.21,1,0,0,78157.49,No,March 3 2022,Aug 5 2023, poor
CUST3456,,63,South,1,20342.53,1,0,,76703.23,No,March 3 2022,Aug 5 2023,Bad
CUST3457,,27,East,1,77163.17,4,,Inactive,99296.01,0,15-02-2021,Aug 5 2023,Average
CUST3458,Female,66,East,49,81698.47,2,Yes,0,23484.54,,,Aug 5 2023,
CUST3459,F,,south ,,,2,No,Inactive,112203.34,0,,10-06-2023,Bad
CUST3460,M,72,North,34,41783.61,4,,,80023.64,0,March 3 2022,Aug 5 2023,Good
CUST3461,F,67,South,29,75944.07,1,1,,116363.21,No,15-01-2020,,
